User_Id,Cumulative_YoutubeSess_LTE_DL_Time,Cumulative_YoutubeSess_LTE_DL_Volume,Cumulative_YoutubeSess_UMTS_DL_Time,Cumulative_YoutubeSess_UMTS_DL_Volume,Max_RSRQ,Max_SNR,Cumulative_Full_Service_Time_UMTS,Cumulative_Lim_Service_Time_UMTS,Cumulative_No_Service_Time_UMTS,Cumulative_Full_Service_Time_LTE,Cumulative_Lim_Service_Time_LTE,Cumulative_No_Service_Time_LTE,User_Satisfaction
1806,44.067,21997,3.429,51,-4,-19.8,86891,7186,416,210145,6231,5035,0
76,315.412,292514,0,0,-7,24,13432,964,2937,205329,586,8361,1
18871,92.353,59661,37.632,11216,-6,24.2,55584,3484,1978,200419,2774,8584,0
5063,49.17,17467,0,0,-7,27.2,113308,4801,2894,179479,29,1546,0
17420,5168.232,718780,4.409,347,-7,-19.8,117954,875,1503,23843,1917,559,1
23705,22.757,10170,0,0,-3,-19.8,78206,3134,1439,186765,3091,6565,0
8743,65.045,50503,0,0,-4,22,136244,5467,3447,18373,3409,8301,0
3957,3.593,146,0,0,-4,-19.8,77819,2378,1376,208330,56,170,1
13696,449.32,77829,0,0,-6,-19.8,71108,3448,4014,151299,4626,4872,0
21841,77.56,22073,0,0,-3,-19.8,44065,754,877,124321,4169,1913,0
20555,2.162,22,0,0,-7,18.2,94926,6819,3996,142544,4629,5651,0
87,5.909,27,0,0,-3,26.4,93469,3696,2494,154024,268,14492,0
16542,6404.338,4654003,433.033,90739,-3,-19.8,43951,3771,1987,222297,756,564,0
13339,320.25,74261,0,0,-6,21,64356,8495,2858,267318,5125,1434,0
23671,0,0,154.439,19372,-8,26.5,80015,3190,2166,23029,646,6271,0
16088,518.925,193598,154.808,33918,-3,-19.8,61823,4682,3508,146043,6207,6012,1
18523,163.328,172937,0,0,-3,-19.7,88933,9469,1378,139960,3872,14463,0
21418,1209.271,464046,0,0,-3,-19.8,39158,4537,4411,245166,122,8319,1
12015,4.545,61,10.549,83,-7,20.2,4677,3659,3760,180454,4545,2792,1
20952,5.112,522,225.182,54332,-7,-19.7,56514,3114,1794,223012,1592,2160,0
9261,20.443,15618,0,0,-3,28,51841,3571,1994,3706,1989,454,0
3624,6.495,103,18.857,4108,-3,28.8,50846,9728,3908,290926,1473,6790,1
14183,0,0,8.812,93,-5,18,57894,3039,3581,117936,156,5002,0
268,536.65,209561,21.887,3282,-7,26.8,94499,1397,2060,161524,2500,8803,0
4258,511.78,1166173,0,0,-6,29.8,93760,91,784,197825,5764,4327,0
13650,25.189,6141,0,0,-6,28,34793,1836,2659,76655,4286,5762,0
14876,2.68,40,0,0,-7,26.8,98380,8334,3357,157509,4360,6625,0
16354,99.785,47411,0,0,-6,25.8,96924,6797,2989,153371,551,5913,0
17444,200.461,33169,48.582,5150,-7,29.4,108222,4828,2039,143019,3438,2574,1
1885,1458.377,543847,567.152,80239,-6,-20,2832,495,2872,113155,2434,85,1
8372,28.641,14703,0,0,-3,3.4,77872,1236,1639,163329,407,4933,0
17556,953.429,601271,4.428,260,-3,-19.8,49002,4208,4232,164372,4105,6200,0
115,23.046,2662,0,0,-6,-19.8,98634,4621,2272,5663,1035,14401,0
2513,74.312,63858,18.557,808,-6,25.2,129986,1300,191,161857,341,8554,0
14133,115.455,98022,0,0,-3,20.4,959,3015,1558,167449,2881,5059,1
4512,35.782,16089,2.171,101,-6,26,69466,224,1749,146358,348,2993,0
9301,57.633,25710,0,0,-6,-19.8,115131,3597,2893,241404,1270,740,1
9674,217.32,100767,0,0,-6,27.4,65472,7297,4591,165005,3680,8501,0
18945,189.136,89046,0,0,-7,-19.8,92966,6084,1589,6004,3707,6379,0
10523,471.728,209838,4.762,425,-5,-19.8,136073,733,951,168022,2394,14878,0
16403,751.705,252217,41.457,11139,-5,28.8,85732,3227,1879,120216,632,9261,0
19863,6315.511,2652695,71.176,4513,-3,-19.8,34622,4265,757,89127,3926,361,1
3109,991.262,357609,9.969,630,-7,22.4,43918,4000,1991,134169,2824,4549,1
6246,3.957,37,0,0,-5,-19.8,21852,6961,836,154080,2436,533,0
2515,5.04,1511,31.391,4184,-7,23.2,93972,3506,1054,139830,518,8293,0
16900,777.126,582582,42.641,4191,-5,-19.9,39097,5909,3408,199181,1100,8153,1
1562,152.655,136667,0,0,-5,26.2,58232,9261,3580,191905,3849,3985,1
14814,22.483,12464,0,0,-5,25.5,52978,2020,1554,237900,4202,2371,0
7775,214.247,119424,0,0,-3,-19.8,48302,3397,1469,199685,1913,5618,0
2178,14.714,10502,0,0,-6,28.4,146692,1046,3302,158088,4123,4068,0
20012,145.441,46666,0,0,-7,20,77570,2515,3345,165888,317,4496,0
5552,8.261,2637,18.493,2331,-7,-19.8,44464,1415,3522,269044,1635,2004,1
1519,25.531,23913,0,0,-3,-19.8,66491,2376,1429,144104,1793,1020,0
2383,41.358,10331,13.494,847,-3,2.9,47348,6955,2659,177892,1826,2465,1
3584,11.13,131,0,0,-3,-19.8,115126,3205,3275,12419,1354,6264,1
5116,399.613,71910,0,0,-10,18,91067,2480,2272,129656,3637,4667,0
5475,227.776,70796,15.131,2214,-6,-19.8,27517,778,1912,53829,3618,2802,0
9601,0,0,221.676,30975,-4,2.7,99974,956,1789,60341,2148,3940,0
21519,0,0,4.376,26,-4,3,84243,2771,4218,201990,870,14185,0
4609,393.516,299246,20.061,3893,-5,-19.9,47985,4766,4551,218540,340,1498,0
12040,2.519,27,0,0,-3,29.2,88400,6297,2745,112750,1473,8087,0
4624,20.871,1009,0,0,-5,-19.8,5575,3810,1854,15315,4456,11920,1
5656,60.757,48163,0,0,-4,-19.8,52429,4747,475,13835,337,4728,0
21229,2.19,20,0,0,-6,29.4,51777,1605,487,106210,1470,2786,0
22472,31.461,637,0,0,-3,-19.9,98903,2352,1689,176016,5852,189,0
5663,138.61,96888,0,0,-6,27.5,70263,3596,3005,64871,2853,5479,0
22076,608.845,323245,0,0,-4,23.4,56024,4032,2421,212154,2465,3003,0
20781,79.334,32792,0,0,-5,-19.9,121897,5688,417,136975,671,12600,0
16906,19.946,15062,0,0,-7,27.4,77065,5562,4380,212829,5348,11791,1
16145,9261.862,11582221,561.475,238639,-7,26.8,78210,5323,1294,95544,1881,1328,0
13205,91.683,35728,0,0,-3,-19.8,78139,5317,2725,246796,4789,2759,0
8292,2.287,28,0,0,-7,25.4,92208,7811,1629,111166,3607,361,0
10641,18.678,11155,0,0,-6,28.8,69311,1361,2051,197255,3633,4435,0
13621,0,0,133.745,5541,-9,-20,146072,4114,1930,127635,593,82,0
1860,86.362,17705,2.111,34,-4,-19.8,76007,984,4823,126725,2636,6097,0
12944,7.208,69,16.754,1364,-4,29,84988,2961,130,20892,1190,181,1
6882,2632.406,1625829,45.931,3010,-6,28.4,124506,6225,1048,223839,502,7013,0
14060,17569.787,3632219,869.725,139260,-6,29.7,94301,1597,216,206887,1471,11797,0
7527,18.473,2299,0,0,-3,-19.8,91293,4568,2423,185240,3827,47,0
171,33.652,8674,0,0,-10,19.6,37382,2688,4534,166765,2129,4542,0
23116,3226.191,3334898,49.302,11463,-5,-19.8,98381,2105,2169,113360,4451,4840,0
3396,67.047,21345,30.637,2492,-3,29.2,29987,4569,3283,38026,2836,9246,1
9244,56.482,41339,0,0,-7,25.8,41973,3505,1315,128668,4352,9352,0
4381,13.559,407,0,0,-7,25.6,96918,782,815,106100,1936,6957,0
3295,3.537,23,0,0,-7,28.2,75412,5238,1219,246821,1734,6689,0
740,0,0,453.714,184651,-7,22.7,56644,4846,3085,245322,4782,5996,0
11169,301.084,133030,120.651,28161,-7,28.6,78407,4014,2761,163194,2347,543,0
19944,30.702,1412,5.183,26,-6,29.2,133030,1604,471,224142,6016,4471,1
14106,42.005,9679,0,0,-3,-19.8,47365,542,1360,15954,1445,10696,0
10321,1177.033,1054706,86.935,9998,-7,26.2,38354,2376,1554,154479,4176,5632,0
23622,16.505,418,0,0,-3,-19.8,1535,4767,3728,122924,3130,2260,1
11059,965.672,716935,48.283,24009,-5,-19.8,15733,2131,1886,267169,2345,8737,0
23254,231.895,146060,0,0,-6,26.2,65194,4414,372,129509,665,5772,0
20345,0,0,2.288,18,-7,24.2,63106,4488,1177,243122,3737,1934,0
2433,8.048,121,0,0,-5,-19.9,96689,1197,1283,196345,2045,2555,0
21099,503.984,235894,57.484,3243,-6,22.2,58892,4303,2056,189919,2383,8453,1
15795,125.176,62136,0,0,-5,28.8,20737,2069,3926,147212,2919,8213,0
4443,26.854,3742,0,0,-7,26.2,123739,1920,1752,223482,669,84,0
2078,143.587,127731,0,0,-7,20.4,46665,4027,1850,132672,2388,2635,1
19110,0,0,6.384,240,-7,23,34193,9036,3975,137564,6257,3150,0
5238,0,0,2.254,18,-3,-19.8,70837,8148,2191,111513,511,4178,0
15107,42.507,17742,0,0,-7,28.8,66467,2090,3343,136652,117,7730,0
16801,294.831,49971,0,0,-6,28.2,80789,5369,910,18733,1927,8935,0
10468,627.923,321749,45.027,4422,-7,24.4,64723,3149,4682,12702,1417,13056,0
6980,505.354,254538,2.582,317,-5,-19.8,79386,4386,3173,244404,2455,8059,0
7399,58.296,44820,0,0,-3,-19.8,80629,2709,2786,198798,4300,6674,0
22901,311.29,109522,108.763,15453,-3,-19.8,62972,859,3116,148249,1340,2759,0
2968,156.672,77918,0,0,-4,-19.8,9261,2640,1398,171798,3414,6791,1
15558,143.932,74659,0,0,-6,26.4,52098,1152,2250,213252,2161,3429,0
2213,17.866,20865,0,0,-6,29.6,33288,3637,1359,162672,2878,5733,0
12682,1782.335,1224215,0,0,-3,28.6,54380,4319,807,120919,2872,9879,0
16222,5.184,81,0,0,-8,11.2,64064,6625,2660,272335,2788,4761,0
6845,2.16,24,0,0,-6,28.8,67327,5665,1091,181462,371,2226,0
22963,24.149,289,0,0,-4,25,94698,6566,482,1893,3249,3851,1
6542,582.155,372708,0,0,-7,24.8,145118,831,87,115978,4472,5765,0
16628,5.345,43,0,0,-6,27.8,49209,6396,2446,288026,4537,2818,0
2665,234.062,152113,133.207,13758,-8,-20,60063,1,4149,259605,3622,5221,1
12105,11.455,453,0,0,-7,20.2,80286,5969,2590,118339,4378,3247,0
11828,52.792,40260,0,0,-7,27,62853,2974,3224,198591,1048,2542,0
10271,545.164,180513,2504.53,667559,-5,-19.9,83386,1624,2190,107778,4161,2745,0
23659,7.526,113,0,0,-6,27.8,72814,7295,1270,23464,2467,2122,0
20158,17.528,28910,0,0,-7,27.6,72608,3472,1789,146215,1447,730,1
8654,446.103,284597,0,0,-3,-19.7,60019,4817,1658,185658,5771,4059,0
20050,7.678,131,0,0,-3,25.6,92522,2803,1288,158396,4394,2900,0
11962,884.745,331287,0,0,-3,-19.8,51226,4508,333,152213,1350,12375,0
22213,462.124,488419,0,0,-3,-19.9,95014,5304,3242,117036,3482,2228,0
5798,619.812,328216,0,0,-3,-19.8,33017,3219,2248,101412,3857,1594,0
9984,240.124,171004,0,0,-3,25,34087,765,3180,148698,1971,4606,0
14225,111.692,124422,0,0,-7,22.2,76654,1245,1343,77209,2235,7403,1
16977,103.047,47246,0,0,-3,-19.8,95561,3989,1077,229071,4554,3421,0
23141,77.194,21600,0,0,-6,-19.9,56359,4033,1931,104116,3395,2089,1
3815,166.384,58361,3.426,112,-7,27.5,95759,8814,2518,191833,6299,1240,1
17211,1509.397,879903,0,0,-3,-19.8,85211,8726,2947,201548,1655,2874,0
15425,7107.798,5560683,565.413,225379,-3,-19.8,86639,3412,897,141300,1663,13979,0
9395,15.118,151,0,0,-3,-19.8,77639,9932,496,92367,2783,1361,1
14315,2.208,24,0,0,-7,14.4,95409,2421,2747,180998,3995,446,0
21282,175.761,38063,5173.171,637185,-7,28.8,21360,2700,1497,153383,4054,2226,1
21983,1020.764,993560,0,0,-3,3.7,51914,7931,646,204056,5310,4663,0
3421,408.304,23650,0,0,-7,27.8,69458,4485,835,109706,6455,5547,1
11574,743.977,200154,0,0,-5,27.8,26449,506,1915,132551,4460,5536,0
11228,0,0,2.459,23,-3,26.3,26768,3811,646,160480,3815,8987,0
20658,319.434,118719,0,0,-7,28.4,92334,1290,273,213690,4620,5594,0
3067,64.702,10053,0,0,-8,15,80995,6350,2492,113589,3877,4571,0
14705,2.57,31,0,0,-3,-19.8,59221,4955,590,175366,11,8480,1
13090,859.203,492186,0,0,-6,27.6,82057,1134,1537,216455,498,9399,0
12025,196.352,88008,0,0,-3,-19.8,58298,4687,1494,210024,4490,4776,0
3898,365.034,88772,3.669,99,-3,-19.8,67717,1227,1269,175573,3782,3711,1
13791,170.269,33423,0,0,-8,15,9654,1365,4475,107645,1481,9730,1
19470,6.95,122,0,0,-4,-19.8,59736,4461,2067,221342,456,4091,0
6582,1027.029,478219,777.62,83226,-5,-19.8,26443,1118,783,76311,1726,8027,1
18840,109.941,67372,7.145,883,-3,-19.8,99728,2106,4716,109726,2780,11638,0
10716,49.21,36129,0,0,-6,28.4,43297,4019,1006,134626,3849,163,0
12558,894.462,340494,0,0,-7,25.6,103673,4618,1778,173658,3391,4266,0
17198,913.699,352331,36.956,9590,-6,17,84322,200,650,219202,4698,8486,1
18263,9.249,2842,0,0,-7,17.8,58032,1777,1292,6412,3649,764,0
13868,8.431,72,0,0,-7,23.2,92945,1662,3193,117214,5027,2167,0
17144,754.882,590292,70.155,9963,-7,26,88477,2696,2721,170401,2779,2078,0
21017,915.07,259625,0,0,-7,25.2,30749,5666,72,186845,2264,2105,1
5188,229.048,78522,0,0,-3,-19.8,71332,8801,2157,180529,661,1267,1
22798,2.233,11,0,0,-3,-19.8,85723,566,2449,102145,3970,3305,0
13848,865.422,686508,77.912,14992,-3,-19.8,99903,5826,857,134877,644,426,0
15323,91.197,51817,0,0,-3,26,97205,7850,1426,32314,2142,2981,0
1078,3741.493,604150,0,0,-4,-19.8,38728,748,680,167462,4391,3354,0
14446,26.098,15799,0,0,-6,25.4,62748,2297,758,140868,4923,8839,0
21856,26.176,7207,0,0,-6,29.4,122204,6523,607,242941,2758,12228,0
9850,0,0,3.026,33,-5,26.2,38742,4045,722,156788,725,7771,0
3540,2238.493,1821646,6.359,151,-5,-19.8,1055,917,972,147633,1102,2859,0
19465,1069.663,574487,577.069,69441,-3,-19.8,97596,1923,1704,154962,6794,1141,0
13731,293.155,167647,242.01,45691,-6,25.4,42074,3225,1937,178193,4054,10884,0
6619,6.743,99,0,0,-6,24.2,12841,9200,1557,168983,1728,14714,0
14206,152.363,23486,0,0,-3,-19.8,127047,974,2717,252886,153,9058,0
7884,14.476,1667,0,0,-3,24,73341,5759,1906,113451,2794,9194,0
8479,221.751,51234,104.644,34293,-8,26.3,44228,3491,90,98612,101,1446,1
21729,111.283,27529,0,0,-3,28.6,98001,3820,1009,118294,1240,5140,0
8287,1033.076,1022467,0,0,-7,24.4,64508,4603,2540,286769,3855,7052,0
22991,676.87,278081,301.93,36135,-7,26.8,92362,2930,1913,257800,1683,6929,0
8895,38.058,23516,0,0,-4,2.2,55156,2165,514,126445,4583,13364,0
11730,187.308,170498,0,0,-3,29.4,82187,1704,2146,127824,3845,9009,0
5670,638.656,224022,1085.111,147498,-6,29.2,37575,3930,529,111091,1459,2894,0
11441,137.697,75500,0,0,-6,27.6,74741,9591,1506,103992,3788,2383,0
1016,34.147,424,0,0,-4,27,79020,4637,344,144868,2646,6443,0
12033,5398.124,1424534,243.219,49736,-8,20.5,80033,1804,2639,42921,3686,9005,1
3312,140.509,231126,2.812,684,-7,28.6,109083,1023,2819,69278,1087,256,0
2796,680.964,470824,171.402,22544,-6,29.5,64643,2792,1668,170194,1844,9990,0
3176,72.506,59125,0,0,-6,24,55372,3319,1251,2711,6377,8387,0
20948,263.023,66535,4.291,280,-7,24.6,80944,6511,3950,135614,2088,6849,1
15816,1544.192,740574,2.606,762,-3,-19.8,2761,3164,989,208961,1284,12349,0
2945,1653.276,1032886,107.721,11521,-6,27,73081,911,4967,294048,2083,3039,0
9294,2.251,20,0,0,-3,-19.9,100331,2102,880,184678,3831,9914,0
1689,12.846,159,7.675,122,-6,8.6,40084,9593,2238,16994,2503,6405,1
23420,62.589,27474,0,0,-3,-19.8,30932,3028,3010,155421,3308,1288,0
4611,210.62,130218,0,0,-5,-19.8,12707,5883,3737,226426,4974,2678,0
11527,301.948,57213,0,0,-5,-19.8,89113,3397,1753,113285,4685,1414,0
22512,3.849,48,0,0,-4,-19.9,58748,5563,3176,182601,2057,8044,0
5881,142.634,40645,64.156,9006,-5,-19.9,30345,2338,1487,130186,3279,5472,1
3021,629.067,541910,4.908,870,-3,-19.8,38627,4960,1203,128722,3663,2539,0
12985,514.575,171649,0,0,-7,25,127449,5896,1693,172322,4001,8376,0
18926,823.721,650867,0,0,-7,28,31521,3914,1008,95247,2265,899,0
8765,2081.162,370444,0,0,-5,23,113635,3709,277,150163,1678,2419,0
4493,5.456,82,0,0,-6,29,111067,6264,3274,218701,2985,1574,0
10567,51.388,102298,0,0,-5,-19.8,85318,3592,3629,275390,2908,2690,0
10124,38.015,16759,0,0,-7,28.4,53018,5773,3163,30341,372,8424,0
1138,88.079,50403,0,0,-6,29,144470,7228,1091,189833,3107,790,0
5650,172.999,31457,0,0,-4,-20,10710,5733,995,284664,922,1196,1
20877,60.978,69838,0,0,-3,29.6,119161,233,3867,229941,4760,4521,0
9074,2.542,32,2.186,13,-7,17.2,95104,6022,842,153666,3147,9721,1
17054,29.929,903,5.901,75,-4,-19.9,46199,3324,1156,117965,2476,1836,1
2024,48.297,19105,0,0,-6,26,47151,2982,1961,225361,1680,7577,0
12935,2.238,17,0,0,-4,-19.8,40893,247,1549,158213,3279,11448,0
23108,23.119,4163,0,0,-7,23.2,5919,4544,626,227913,2310,7156,1
11230,379.613,452047,0,0,-7,22.2,64689,7415,3693,19167,2288,12303,0
18366,2.906,13,0,0,-3,-19.8,95364,603,3090,4685,1435,4980,0
16662,101.113,57270,0,0,-7,20.8,92199,5816,3225,104658,1382,1873,1
11834,3734.637,2751061,155.695,40134,-6,27,79754,8068,3429,172560,2824,4058,0
8483,77.317,28229,0,0,-6,27,105515,1253,434,297459,5110,11715,0
6656,4780.3,1610891,1883.359,367847,-7,24,99339,3,9,120682,5144,4975,0
1716,28.004,9532,0,0,-3,-19.8,90533,4342,1354,160361,2554,5604,0
2197,557.66,81999,0,0,-6,-19.8,75729,2382,2809,194345,6592,8846,0
9137,2123.16,1133494,0,0,-6,29.2,92389,7659,5,7487,2916,9342,0
16552,84.469,26169,0,0,-5,28,50615,3032,1963,272616,4413,4224,0
10536,596.765,295940,0,0,-5,-19.9,71391,9896,789,208485,2973,1958,0
8756,24.331,8311,53.907,5693,-7,19.4,21708,936,1571,187790,3492,1319,0
3652,45.392,9170,0,0,-6,9.2,39436,3780,2102,137659,1687,945,0
2050,13.824,14167,0,0,-8,15.2,77896,8638,744,172618,1918,5479,0
1353,31.715,953,2.177,8,-4,-19.8,43984,279,936,267603,3255,10154,1
4758,2.324,30,0,0,-7,29.7,36073,2339,2400,181301,1539,9183,0
10311,30.489,4293,0,0,-3,2.8,81487,4100,3645,130675,5273,14816,0
15457,36.146,24764,2.28,16,-3,29.8,78975,5623,1252,185067,5708,4117,0
12959,0,0,134.332,24515,-7,-19.8,58392,1344,1407,242684,3707,7631,0
11037,252.093,61391,0,0,-7,18.8,49502,2795,2988,112052,3273,1202,0
21866,57.463,17265,0,0,-7,28.4,80425,8555,612,40601,3877,3067,1
10569,253.331,50172,6.534,187,-4,-19.8,80800,2885,1296,236490,1098,9705,0
21878,286.068,215491,83.788,15456,-3,-19.8,135175,8746,312,166491,2145,1544,0
14042,61.158,25654,23.686,243,-5,29,58129,4690,1797,88056,4290,2019,1
8607,440.988,499719,0,0,-6,25.7,44539,1507,3248,244663,3083,513,1
7741,317.664,211039,0,0,-4,29.8,73863,2393,1721,124137,4054,12143,0
14652,2.213,28,0,0,-5,-19.8,91899,1987,281,185338,4283,2805,0
9269,2.251,12,0,0,-7,28.6,80729,8470,3269,193755,163,2155,0
15068,328.598,181778,230.394,42671,-6,29.2,100815,3444,1583,248222,2871,138,0
10050,3.202,22,0,0,-6,29.4,48306,5018,644,184953,3782,2327,0
1281,53.097,22076,3.726,54,-4,-19.7,85390,7629,1822,180643,4098,5885,1
19164,2.174,18,0,0,-4,-19.8,108657,7036,1395,180771,2636,13566,0
8490,3.844,24,0,0,-7,27.6,6174,5068,2915,154946,3327,7174,0
13820,1813.369,813278,786.949,94542,-3,-19.8,86952,5582,1677,210400,2048,3345,0
10053,3.188,51,0,0,-7,22.4,53275,4409,3573,75689,2503,2347,0
13036,733.581,649849,2.38,29,-6,29.8,87731,2700,1903,151564,4288,2595,0
16556,69.604,26559,0,0,-3,26,90169,5321,569,136022,3767,8264,0
12398,4.793,8065,24.513,1389,-3,23,136242,6819,2039,106859,2618,2780,0
7265,119.823,119500,0,0,-7,28.6,46619,3869,3620,60232,3008,1881,0
4742,370.794,324186,6.377,499,-4,29.2,67373,4040,1576,187009,4131,9692,1
5339,544.938,263537,0,0,-5,27,47273,3976,533,193977,4758,1989,0
16833,3.597,34,0,0,-5,23,83292,778,4930,176273,539,1102,0
11171,10.45,2857,0,0,-8,22,66449,561,1436,235439,2065,2265,0
20120,246.216,199654,5.737,391,-4,-19.8,86759,2076,3033,81403,5994,1391,0
23570,0,0,162.745,69743,-6,29.8,7908,3914,961,213929,573,5298,0
276,83.011,8507,0,0,-9,-20,69436,199,2829,200467,927,4125,1
22767,2.155,8,0,0,-3,-19.8,55434,5132,2732,294312,2509,5063,0
2522,2.115,19,0,0,-6,29.8,99552,9220,934,288871,1370,4534,0
23180,236.801,127890,0,0,-3,28.8,29070,3562,340,68973,3058,3541,0
15394,6.916,5500,0,0,-3,-19.8,60526,3267,1241,134085,2828,1217,0
22867,237.693,39110,0,0,-10,26.8,1306,733,1366,206719,4541,10304,0
3048,3082.65,360790,28.616,2875,-4,21.8,109424,4919,1266,188768,6401,3159,0
2856,632.402,308284,2.413,545,-6,29.4,94189,1230,914,227029,6651,9946,0
53,151.466,99952,11.647,713,-3,29.8,54380,1804,828,172547,787,9482,0
12928,864.61,543432,0,0,-3,29,80446,7063,2677,197192,441,8326,0
12479,108.146,83364,3.146,25,-7,28.7,104699,8457,1662,149024,1708,3767,0
7525,13.234,118,0,0,-5,29.8,63856,1757,1324,200950,2665,3571,0
20875,2300.35,633448,0,0,-3,25.2,70284,2370,2271,291597,4047,4680,0
14504,394.647,146224,0,0,-6,27.6,140897,477,2758,206739,2545,4400,0
11089,6.556,3686,0,0,-7,-19.9,68241,3867,1933,225894,2038,5345,1
13758,800.371,399994,0,0,-3,-19.8,62498,825,1858,153630,1937,2481,0
3023,33.177,12693,0,0,-7,24.5,77312,9308,1653,241809,6679,9266,1
6743,16.615,11799,0,0,-3,-19.8,64914,3676,2904,110895,4312,2102,0
21547,548.908,412133,37.77,3484,-7,21.2,144363,4444,3353,31436,1895,2779,1
1925,17.529,4457,0,0,-5,21,131629,2183,862,189368,2695,5712,0
23299,132.409,54994,0,0,-7,24.6,83485,2333,1017,226683,1031,8001,0
15966,28.992,15713,0,0,-7,29.8,89773,3161,1287,12685,3335,6325,0
18918,1323.134,1563562,0,0,-3,-19.8,101125,1137,2414,132296,2044,5223,0
1284,100.418,12493,9.344,1795,-3,22.2,37483,1939,1139,243240,6824,6098,1
2748,21.97,21451,0,0,-7,28.8,77780,6111,2143,208860,5821,4764,0
19364,38.658,18462,0,0,-5,-19.9,76824,9522,599,124785,2179,3357,0
3524,248.715,73222,0,0,-7,22,77204,5224,1886,215569,4497,2090,0
17652,6491.901,3077683,91.326,11967,-6,29.8,8483,2776,1817,110578,288,1678,0
9804,212.527,122088,0,0,-5,29.6,75979,6380,475,227467,1141,1242,1
16236,400.513,389691,0,0,-7,27.2,68491,2679,1977,225712,3156,10004,0
9734,0,0,26.858,7345,-9,22,3780,1278,1000,115668,3092,8733,1
743,7.557,113,0,0,-6,28.6,103082,5149,400,95013,1863,212,0
20521,854.096,1392695,0,0,-6,24.4,63845,7045,2150,139970,4088,1765,0
16517,4.337,67,0,0,-6,-19.8,70405,8831,2787,178130,76,720,0
21913,34.794,688,0,0,-3,20.8,33091,364,4889,123393,2079,3399,0
6041,14.134,4703,0,0,-6,26.6,50241,4047,2631,24368,703,2001,0
15662,195.042,143093,8.767,393,-4,-19.8,92771,1067,4177,126340,3901,820,0
12364,2.255,13,0,0,-4,-19.8,60402,493,3145,176676,1297,8873,0
12943,59.245,30858,0,0,-4,23,111811,6495,1422,239962,5193,9088,0
1511,287.601,168643,0,0,-8,22.4,15852,1149,4260,130533,1310,13040,1
4967,28.198,16489,0,0,-3,28,47995,808,375,114836,1505,6601,0
9590,158.05,136668,0,0,-6,27.6,44792,5589,312,110686,3353,383,0
7254,603.637,576634,606.94,71415,-3,26.4,55363,2993,1266,235293,3548,10571,0
6255,141.798,138701,0,0,-6,26.8,80597,5117,4486,297568,1020,2612,1
11053,3.286,74,11.144,3827,-3,28.2,48224,3538,227,156007,2092,8565,1
17539,896.136,381831,0,0,-5,-19.8,95923,2557,4587,281510,4298,6435,0
9869,2.209,32,0,0,-7,26.2,92481,3351,1420,152703,2008,2569,0
14797,137.053,39893,0,0,-7,24.6,95531,3134,318,146887,401,8632,0
21854,4.791,38,0,0,-10,-20,92869,6173,2400,298229,3526,7772,0
2318,678.199,212721,318.383,49937,-6,-19.8,59172,3260,3112,233262,4964,5372,0
2241,128.108,87352,35.94,21972,-6,27.2,36367,8621,1650,163780,2411,4945,0
11493,2.162,5,0,0,-6,29.2,57859,4022,2850,177863,6259,5361,0
18037,440.445,360962,0,0,-4,28.6,98407,2801,397,121464,1970,1734,0
10338,216.911,132835,0,0,-8,12.8,93944,2720,413,52999,4012,2509,0
7251,5.133,80,0,0,-4,-19.8,38988,5379,1186,149922,1946,5028,1
972,227.067,76881,0,0,-4,27,60453,3857,1496,8338,1513,729,0
5160,1710.796,265001,36.208,3127,-7,22.2,42327,3116,3532,163857,3023,9340,1
21940,698.607,327737,75.305,3126,-4,-19.8,78876,2741,1892,142098,1072,3903,0
20379,288.764,171355,0,0,-6,29,78236,3153,2371,232993,4265,4905,0
16470,115.671,32060,293.974,90127,-7,27.6,42697,541,3137,189564,1480,3634,0
7713,865.157,1027492,0,0,-6,-19.9,55744,2991,2886,241285,2351,2097,1
5094,93.163,30136,51.652,1245,-5,-19.7,97992,4368,951,110765,3325,3996,0
4664,0,0,52.017,3889,-4,-19.8,59519,2749,898,245905,2249,423,0
18846,72.433,9609,0,0,-4,25,98648,3503,598,209586,4071,856,0
23018,2055.959,1107002,1161.817,213545,-6,-19.8,104523,3223,1965,170461,6359,9220,0
1950,1478.312,597713,46.16,16431,-7,22,79896,2121,2585,196335,1779,1943,0
14825,53.724,30433,0,0,-6,-19.8,6348,8419,1074,282091,782,3250,1
1390,388.358,153957,0,0,-7,22.4,80976,3873,593,118958,3239,10444,1
12788,15.02,8833,0,0,-3,-19.8,96249,8019,1415,159435,1196,14689,0
2345,34.131,8249,0,0,-6,28.6,134119,7123,471,44216,1993,1553,0
8590,3.401,36,214.155,52826,-4,-19.8,91582,6977,1629,238430,898,2475,1
2070,570.165,702035,0,0,-5,29.8,134099,5116,1010,200998,3163,5845,0
12346,1769.558,1758800,3.226,1340,-7,27,53577,7548,728,108458,4922,2627,0
20246,708.868,398010,2511.576,977874,-5,-19.8,81961,3697,2594,267129,3054,10233,0
17173,23.867,7223,0,0,-7,-20,50275,2760,2239,245765,4166,2734,1
20753,465.423,352525,115.735,25803,-7,29,89846,7018,127,151173,2371,5811,0
12997,5.442,152,0,0,-7,26,32697,4926,1631,102808,2936,4872,0
21315,6.155,111,0,0,-4,-19.8,65310,2816,490,161937,542,1962,1
